//X Y Z Planarity_(0.155122) Surface_variation_(0.155122) Verticality_(0.155122)
-9.75059986 -17.11770058 18.87630081 0.207874 0.118013 0.260897
-9.68299961 -16.22629929 19.87249947 nan nan nan
-9.49489975 -17.06360054 18.21369934 nan nan nan
-9.35999966 -16.44560051 18.65469933 0.110963 0.032525 0.670809
-9.61209965 -16.97870064 16.24699974 0.327923 0.111155 0.996883
-10.29160023 -17.07769966 13.88840008 0.190681 0.167929 0.809421
-10.16569996 -17.13979912 13.55720043 0.386060 0.202287 0.405823
-8.35589981 -17.83340073 13.97929955 0.280358 0.181142 0.838867
-9.39490032 -17.10969925 13.58250046 0.226186 0.179951 0.870674
-9.20289993 -17.46769905 12.76830006 0.513910 0.126094 0.020339
-8.90569973 -17.27750015 12.26959991 0.530152 0.128909 0.931663
-8.04839993 -17.61179924 11.55679989 0.206836 0.222100 0.211029
-7.80950022 -15.76529980 13.11670017 0.161231 0.000023 0.063409
-8.48340034 -16.79999924 10.21070004 0.521641 0.086420 0.129342
-6.73829985 -16.47170067 11.47970009 0.080741 0.067588 0.084002
-7.13110018 -16.64979935 8.86629963 0.538738 0.054195 0.940322
-5.93559980 -16.24580002 9.75209999 0.061870 0.235752 0.555487
-5.73909998 -15.93669987 9.67059994 0.396039 0.077988 0.493535
-5.04390001 -15.27050018 8.85369968 0.531154 0.120433 0.628693
-7.04230022 -16.60890007 6.05530024 0.638004 0.087248 0.946310
-7.29209995 -16.50200081 4.32889986 0.699470 0.075013 0.929438
-7.16459990 -16.60619926 4.02360010 0.602198 0.055534 0.987629
-7.26000023 -16.55220032 3.17799997 0.765676 0.043144 0.976860
-7.06500006 -16.59530067 2.78570008 0.758177 0.053552 0.939675
-7.24139977 -16.55719948 2.11420012 0.605083 0.042910 0.973552
-7.22119999 -16.57099915 2.06990004 0.510996 0.044197 0.973230
-7.09369993 -16.60029984 1.81449997 0.475580 0.070875 0.961905
-5.56820011 -14.05360031 -0.06930000 0.159116 0.195649 0.137475
-6.00820017 -13.85970020 -0.36559999 0.519571 0.039229 0.026145
-5.14559984 -15.30729961 -0.30880001 0.201150 0.185061 0.441842
-4.16149998 -15.72679996 -0.17580000 0.057192 0.245626 0.466412
-5.16849995 -14.23600006 -0.96010000 0.205910 0.027422 0.488783
-5.45489979 -17.73909950 -0.96840000 0.416324 0.136889 0.209641
-4.79260015 -18.26149940 -0.66119999 0.571701 0.136569 0.007140
-5.47219992 -18.00440025 -1.07309997 0.272258 0.185337 0.049972
-4.67819977 -18.31579971 -0.92119998 0.347361 0.168601 0.532792
-4.92570019 -18.17309952 -1.29900002 0.453616 0.053650 0.068298
-8.12180042 -18.17460060 19.47069931 0.125982 0.157072 0.418213
-8.94239998 -14.39890003 25.47680092 0.359572 0.147371 0.724737
-9.45899963 -17.14209938 18.83410072 0.477530 0.169401 0.027535
-8.63280010 -16.43070030 20.02249908 nan nan nan
-8.57349968 -16.94860077 18.77470016 0.161570 0.211661 0.289190
-8.46669960 -16.52560043 18.71759987 0.223359 0.130846 0.765190
-7.63149977 -16.70030022 18.39220047 0.386948 0.120852 0.090518
-9.83380032 -16.98780060 16.73550034 0.358154 0.182473 0.132343
-9.71249962 -16.95420074 16.17690086 0.177528 0.102571 0.527142
-8.20810032 -16.27599907 17.35149956 0.304853 0.087843 0.152902
-9.71450043 -15.64529991 17.42060089 0.267053 0.066981 0.920495
-7.48309994 -17.04350090 16.37739944 0.352951 0.066434 0.523077
-6.79040003 -17.72310066 15.08189964 0.381690 0.203275 0.822237
-8.12609959 -17.89769936 14.19719982 0.500482 0.135576 0.702057
-8.10039997 -18.23620033 13.48410034 0.280260 0.210531 0.964866
-9.35719967 -16.87479973 14.52919960 0.000355 0.227394 0.128055
-7.91239977 -16.54800034 14.94169998 0.087665 0.118419 0.557154
-9.15030003 -16.90859985 13.49880028 0.489534 0.161895 0.961707
-7.12790012 -16.60050011 14.44060040 0.429022 0.159138 0.675730
-9.67070007 -17.18950081 12.58689976 0.222575 0.273430 0.456429
-6.53399992 -17.76219940 12.34939957 0.076403 0.118587 0.353225
-6.93849993 -16.29520035 13.61149979 0.105477 0.067331 0.608672
-6.35220003 -17.07939911 12.57100010 0.280565 0.172177 0.200398
-6.38859987 -17.32220078 12.22420025 0.261273 0.142545 0.600676
-6.29160023 -17.00569916 12.21549988 0.578965 0.106145 0.299435
-7.30289984 -14.73139954 13.90750027 0.168187 0.209817 0.748284
-8.48680019 -15.78590012 11.38309956 0.087539 0.000001 0.012526
-8.45660019 -16.87179947 10.21339989 0.457630 0.076668 0.188625
-7.24370003 -16.57719994 10.65330029 0.714424 0.070591 0.807299
-6.51870012 -16.45459938 10.22560024 0.187903 0.057775 0.440860
-7.24340010 -16.57649994 7.39080000 0.612286 0.075483 0.964773
-7.19899988 -16.60479927 7.13159990 0.614569 0.082326 0.996575
-7.16599989 -16.62159920 6.94439983 0.486384 0.097872 0.947340
-7.12200022 -16.62859917 6.71409988 0.760415 0.078419 0.959929
-7.07359982 -16.61009979 6.49289989 0.687399 0.061219 0.987069
-7.03529978 -16.57169914 6.34600019 0.645239 0.074409 0.918818
-7.17309999 -16.59880066 4.48769999 0.529051 0.044992 0.978139
-7.07789993 -16.62019920 4.03410006 0.606093 0.048783 0.924489
-7.00950003 -16.58860016 3.75300002 0.455106 0.065477 0.988329
-7.15010023 -16.58919907 2.20779991 0.435182 0.061644 0.997617
-7.06640005 -16.59129906 1.84319997 0.397632 0.073100 0.993236
-7.21740007 -16.56040001 0.46919999 0.570520 0.069497 0.953883
-7.11969995 -16.60939980 0.02010000 0.662929 0.048424 0.965712
-7.06459999 -16.57550049 -0.19900000 0.703236 0.046972 0.977185
-5.58120012 -13.88949966 -0.11250000 0.328927 0.109884 0.253587
-4.76119995 -15.15229988 -0.09470000 0.118388 0.089293 0.429744
-5.52269983 -14.03310013 -0.49259999 0.317518 0.210030 0.364930
-4.34889984 -15.67310047 -0.18560000 0.161052 0.276185 0.229102
-5.29549980 -15.46910000 -0.47940001 0.142819 0.255734 0.994655
-4.86339998 -15.81550026 -0.45490000 0.082333 0.118347 0.914523
-4.41109991 -16.04910088 -0.43110001 0.056704 0.193340 0.803277
-5.72730017 -15.68640041 -1.07749999 0.151026 0.245099 0.897644
-6.32620001 -16.49360085 -1.29240000 0.382777 0.054675 0.043265
-4.94379997 -18.02919960 -0.85689998 0.349550 0.192196 0.718687
-5.33169985 -17.93880081 -1.00070000 0.420450 0.127135 0.158014
-4.50059986 -16.77479935 -1.02069998 0.054385 0.099120 0.191212
-4.88350010 -18.14979935 -1.25500000 0.254807 0.015147 0.436896
-7.22130013 -18.64780045 18.85980034 0.368174 0.103362 0.208777
-6.19540024 -17.09309959 20.86709976 0.491102 0.055035 0.649148
-7.92140007 -16.88419914 21.19050026 nan nan nan
-4.66260004 -17.48839951 19.57279968 0.312234 0.198786 0.120722
-5.51749992 -17.51099968 19.44090080 0.237485 0.146557 0.363926
-6.38520002 -17.10650063 18.78759956 nan nan nan
-7.16629982 -16.60460091 19.02099991 0.109932 0.108378 0.045349
-8.80630016 -16.52470016 19.10029984 0.190952 0.214714 0.636081
-7.21869993 -16.55590057 18.10149956 0.288856 0.106699 0.893055
-5.37360001 -18.28079987 15.23050022 nan nan nan
-8.80039978 -17.04109955 16.96240044 0.618207 0.028989 0.368107
-8.83399963 -14.37230015 20.27379990 0.373486 0.109694 0.171831
-6.74989986 -17.96209908 15.06040001 0.074508 0.254132 0.206205
-8.05370045 -16.69510078 16.74550056 0.054870 0.182746 0.858498
-9.53619957 -16.97610092 16.32810020 0.074565 0.141706 0.843759
-5.45720005 -18.11860085 14.54590034 0.127652 0.189448 0.447499
-8.81050014 -16.29299927 16.95949936 0.304345 0.108331 0.931486
-6.70730019 -17.11599922 15.06320000 0.304976 0.153621 0.360546
-8.15559959 -18.24939919 13.58740044 0.299206 0.162268 0.616915
-10.19250011 -16.92919922 14.80329990 0.153334 0.202454 0.760019
-8.80599976 -16.78199959 14.59350014 0.259533 0.176740 0.758932
-9.48869991 -16.87540054 14.40380001 0.496652 0.113921 0.794974
-8.80599976 -16.81100082 14.24129963 0.514047 0.152489 0.567550
-9.46689987 -17.08580017 13.85389996 0.545281 0.085486 0.035535
-8.08500004 -15.57610035 15.31989956 0.149692 0.105641 0.589487
-9.46280003 -17.03170013 13.60879993 0.190845 0.192028 0.689563
-10.11660004 -17.06349945 13.50389957 0.143980 0.192666 0.828586
-9.46479988 -16.85160065 13.41440010 0.451406 0.167511 0.628822
-6.67049980 -15.63319969 14.53559971 0.231545 0.247709 0.910476
-7.37729979 -15.44659996 14.66590023 0.669441 0.081437 0.713145
-6.78900003 -16.24290085 13.47000027 0.412734 0.106572 0.850396
-10.03849983 -17.32539940 12.26990032 0.100227 0.263531 0.090814
-9.41969967 -17.23830032 12.15670013 0.179668 0.254047 0.160661
-6.46460009 -17.77829933 11.22379971 0.196595 0.168228 0.653310
-7.41599989 -15.21520042 13.77910042 0.265483 0.192807 0.879728
-6.89559984 -16.39679909 12.20189953 0.489928 0.127554 0.772149
-6.55760002 -17.89889908 10.39980030 0.340146 0.173896 0.443762
-6.66709995 -14.41149998 13.64840031 0.271444 0.193580 0.866143
-7.00530005 -16.56999969 10.86400032 0.565524 0.102861 0.847308
-8.23869991 -16.76350021 9.96529961 0.420421 0.099170 0.759550
-7.09320021 -16.66970062 9.71199989 0.634193 0.098587 0.971654
-7.09770012 -16.66449928 9.64220047 0.479204 0.110705 0.883156
-7.13579988 -16.66679955 9.07229996 0.801116 0.075217 0.961771
-7.16550016 -16.65970039 8.60410023 0.538878 0.045987 0.976179
-6.94910002 -16.52179909 3.27559996 0.769009 0.051347 0.966656
-7.04729986 -16.57559967 0.26730001 0.647344 0.053607 0.907256
-7.04979992 -16.57220078 0.04320000 0.511659 0.060319 0.991689
-6.60659981 -16.64949989 -1.22880006 nan nan nan
-7.27470016 -17.21899986 24.51580048 0.284009 0.005559 0.140513
-6.50810003 -16.91139984 23.35890007 0.637726 0.046196 0.848747
-5.63579988 -16.38470078 23.19739914 0.247935 0.127018 0.481453
-7.71369982 -18.47970009 19.58499908 nan nan nan
-6.96280003 -18.15259933 19.44949913 0.251281 0.189042 0.090794
-5.94350004 -16.48880005 21.54269981 nan nan nan
-7.06449986 -17.38240051 19.51390076 0.291477 0.165885 0.178261
-5.55219984 -16.52330017 19.15029907 0.195595 0.069613 0.222728
-5.40399981 -18.07480049 15.82530022 0.524756 0.000001 0.442361
-6.25299978 -18.82299995 14.91959953 0.147324 0.168476 0.517959
-6.46969986 -15.80189991 19.29100037 0.329520 0.132787 0.777164
-8.19760036 -18.38269997 16.05839920 0.270987 0.032763 0.923815
-8.23900032 -18.12470055 16.07439995 nan nan nan
-5.05660009 -18.20450020 14.43809986 nan nan nan
-5.68730021 -18.03940010 14.72710037 0.258123 0.148923 0.584937
-7.58580017 -17.37389946 16.35070038 0.337296 0.134954 0.614696
-6.09700012 -16.21269989 16.87980080 0.372032 0.157328 0.788454
-6.38609982 -17.61170006 14.91520023 0.229176 0.117498 0.816707
-9.11340046 -16.96529961 16.69759941 0.319638 0.181991 0.183235
-7.06199980 -17.16119957 15.35410023 0.519066 0.071557 0.455748
-9.15260029 -16.98679924 16.30139923 0.107647 0.215084 0.812929
-7.31430006 -18.54059982 13.14760017 0.382554 0.104151 0.797782
-7.90250015 -18.40519905 13.51309967 0.200230 0.212140 0.598120
-7.38259983 -18.51119995 12.81700039 0.240136 0.201757 0.516307
-8.63290024 -16.74220085 14.95380020 0.398591 0.072699 0.576406
-10.07009983 -16.89780045 14.58020020 0.279834 0.168353 0.370433
-6.91489983 -17.40889931 12.65939999 0.565533 0.097198 0.926130
-6.39890003 -17.44059944 12.12199974 0.259606 0.183111 0.668343
-7.42080021 -15.46650028 14.66580009 0.618000 0.084668 0.765377
-10.07229996 -17.32480049 13.47399998 0.681567 0.083817 0.039120
-6.89069986 -16.29050064 13.31019974 0.171143 0.096921 0.905715
-5.61420012 -15.95320034 12.96640015 0.216619 0.120068 0.992793
-5.81949997 -16.32299995 12.14850044 0.644427 0.084093 0.229337
-7.08549976 -16.53179932 12.32649994 0.427051 0.165767 0.909995
-4.68370008 -16.26810074 11.47770023 0.418162 0.179178 0.687651
-10.17879963 -17.29840088 12.39640045 0.379446 0.227386 0.329131
-7.17159986 -16.61170006 11.90390015 0.759616 0.090963 0.962985
-7.24490023 -16.58900070 11.58800030 0.419007 0.081237 0.943338
-10.25049973 -17.20170021 11.89270020 0.138133 0.206650 0.062368
-7.11250019 -17.84919930 9.13140011 0.409371 0.091149 0.896168
-8.10999966 -17.01799965 10.15460014 0.178385 0.227211 0.866068
-8.15970039 -17.20210075 9.78160000 0.341769 0.189886 0.120401
-8.71520042 -16.48209953 10.55690002 0.463481 0.114174 0.235736
-7.11740017 -16.62599945 9.51109982 0.698069 0.076346 0.974777
-7.14099979 -16.63319969 7.19890022 0.699902 0.073967 0.998041
-7.27670002 -16.59230042 6.68809986 0.460494 0.055402 0.989175
-7.14489985 -16.60840034 5.21950006 0.705572 0.055244 0.925667
-7.18750000 -16.61870003 5.06160021 0.721030 0.056093 0.944719
-7.26359987 -16.56019974 2.94020009 0.827779 0.048443 0.959987
-7.27510023 -16.55120087 2.89630008 0.693043 0.044659 0.972610
-7.22240019 -16.58519936 1.28250003 0.550755 0.046390 0.987613
-7.03420019 -16.43790054 0.09550000 0.511630 0.072121 0.867055
-5.20629978 -16.86829948 22.22859955 nan nan nan
-5.42150021 -16.57329941 21.71949959 0.274606 0.100320 0.310280
-7.32779980 -18.85729980 18.77820015 0.332740 0.145137 0.961884
-5.57399988 -16.61569977 21.14329910 0.506505 0.114091 0.715499
-6.44299984 -16.95359993 21.07769966 nan nan nan
-7.58120012 -17.51239967 19.40049934 0.078198 0.089968 0.423795
-5.13390017 -18.02910042 16.07810020 0.163808 0.133514 0.458325
-6.17180014 -16.60840034 19.06649971 0.085668 0.130797 0.046866
-6.79449987 -15.52719975 21.24580002 0.560145 0.129962 0.153727
-6.42519999 -17.13470078 17.72240067 0.152802 0.017854 0.704604
-7.80660009 -16.48769951 19.77230072 0.101040 0.239790 0.344232
-8.60079956 -17.61120033 18.45649910 0.176090 0.098101 0.803086
-6.02120018 -17.74449921 15.93799973 0.437174 0.051501 0.304797
-8.01770020 -18.31599998 16.41200066 0.447638 0.057525 0.684426
-8.71109962 -17.07749939 18.78470039 0.131888 0.125963 0.241804
-6.14080000 -17.43959999 15.80710030 0.369920 0.165337 0.326106
-6.89680004 -18.14699936 15.20160007 0.365769 0.115914 0.077770
-8.93669987 -16.60429955 18.46310043 0.118771 0.085123 0.981798
-7.16060019 -17.51869965 14.91069984 0.251725 0.205979 0.370416
-7.38500023 -18.48310089 13.28090000 0.196983 0.090017 0.799497
-8.55340004 -17.74410057 14.95300007 0.320745 0.078369 0.256832
-9.24930000 -16.94840050 16.43359947 0.329697 0.195318 0.749688
-9.35149956 -16.84460068 16.14069939 0.391543 0.080684 0.628957
-8.78240013 -14.29319954 18.68709946 0.308890 0.196245 0.765796
-6.92010021 -15.89080048 14.71850014 0.402977 0.142583 0.782753
-6.59719992 -17.03610039 12.73089981 0.436482 0.087183 0.147226
-9.67759991 -16.81649971 14.75909996 0.136107 0.180539 0.057974
-7.86800003 -16.66699982 13.46220016 0.219986 0.102166 0.586625
-9.08180046 -17.05500031 13.82359982 0.474636 0.153254 0.601123
-5.67369986 -16.57690048 11.82079983 0.277911 0.157649 0.458436
-6.53539991 -17.72459984 10.77690029 0.040402 0.231098 0.789544
-7.09630013 -16.59530067 11.72379971 0.686395 0.063336 0.977586
-7.19320011 -16.62890053 11.45330048 0.737650 0.061212 0.976481
-10.03829956 -17.22279930 12.63500023 0.136831 0.246023 0.340101
-10.08119965 -17.36389923 12.24629974 0.441013 0.138047 0.691933
-10.14929962 -17.29479980 12.09259987 0.110114 0.153019 0.800343
-10.24450016 -17.19389915 11.89070034 0.228671 0.149557 0.113345
-7.05649996 -16.57920074 10.18889999 0.505001 0.090292 0.884746
-8.22700024 -17.02519989 10.17990017 0.331906 0.167072 0.751558
-5.11140013 -15.52950001 9.08479977 0.175498 0.204597 0.919146
-7.02740002 -16.52849960 8.83950043 0.508744 0.141789 0.955065
-7.23050022 -16.62369919 7.10500002 0.536843 0.053867 0.957905
-7.03090000 -16.58519936 6.35900021 0.725076 0.060989 0.930139
-7.46910000 -15.96630001 6.89370012 0.122014 0.074838 0.797404
-7.21670008 -16.60169983 6.00010014 0.669097 0.059075 0.931837
-7.16450024 -16.62089920 5.03509998 0.625878 0.050409 0.953498
-7.23500013 -16.55279922 3.93199992 0.685069 0.031848 0.988207
-7.11479998 -16.62089920 2.27589989 0.823618 0.056468 0.975220
-7.16139984 -16.60479927 2.19860005 0.449863 0.048610 0.965270
-7.05620003 -16.57369995 1.48590004 0.525571 0.107909 0.976753
-7.12960005 -16.59300041 1.36479998 0.724195 0.083046 0.967297
-7.17670012 -16.59040070 1.28680003 0.544145 0.070054 0.971089
-4.99350023 -16.31699944 11.37250042 0.100172 0.222470 0.910391
-5.95970011 -17.50460052 11.49400043 0.382693 0.160959 0.565428
-6.14639997 -17.66629982 11.16609955 0.141016 0.205193 0.137091
-6.45289993 -15.97109985 13.31659985 0.678961 0.098195 0.233594
-8.08650017 -17.60129929 11.11719990 0.292365 0.182705 0.927800
-7.86180019 -16.55660057 10.29829979 0.255877 0.242317 0.887206
-8.40820026 -16.55830002 9.76640034 0.328734 0.188825 0.375342
-7.05299997 -16.61529922 6.88469982 0.668306 0.082479 0.940081
-7.00699997 -16.58740044 6.23479986 0.661908 0.069399 0.966591
-7.19850016 -16.57159996 5.42659998 0.691877 0.076472 0.943900
-7.21990013 -16.55260086 4.77750015 0.677289 0.073624 0.924845
-7.25670004 -16.50729942 4.76620007 0.650727 0.060455 0.984932
-6.97109985 -16.57909966 3.14289999 0.727495 0.057376 0.955600
-7.05469990 -16.62520027 3.07509995 0.614619 0.065527 0.933181
-6.98869991 -16.56340027 2.56110001 0.697548 0.051545 0.974340
-5.79239988 -16.12709999 12.72949982 0.497054 0.100147 0.285275
-6.46869993 -17.06789970 12.44639969 0.204757 0.259511 0.701002
-6.61719990 -17.80340004 10.80000019 0.329259 0.161614 0.707337
-6.68720007 -17.06990051 9.81599998 0.086366 0.069619 0.166525
-6.66419983 -16.50160027 10.27369976 0.062735 0.078780 0.461379
-7.13430023 -16.60429955 11.65349960 0.427652 0.095451 0.660023
-7.26450014 -16.58650017 10.75580025 0.301300 0.072407 0.681065
-8.06709957 -17.60549927 11.14649963 0.283517 0.107181 0.941574
-7.01020002 -16.54980087 7.27500010 0.763267 0.075236 0.965459
-6.99399996 -16.56310081 6.05299997 0.807061 0.082212 0.924055
-7.04769993 -16.60890007 6.01300001 0.489669 0.083668 0.976539
-7.26039982 -16.54929924 6.56699991 0.659464 0.090913 0.989508
-7.03109980 -16.57299995 4.36600018 0.613573 0.100813 0.964220
-7.07880020 -16.58830070 4.34600019 0.645152 0.075638 0.922474
-7.12570000 -16.59810066 4.32819986 0.669442 0.061968 0.963923
-7.23610020 -16.54319954 3.78979993 0.765363 0.039850 0.974382
-5.25099993 -15.99079990 9.55319977 0.037743 0.124875 0.533868
-5.15199995 -15.90540028 12.07100010 0.496742 0.166411 0.347729
-5.49130011 -16.59449959 11.40950012 0.190965 0.255757 0.965865
-6.02390003 -16.31599998 10.01920033 0.065582 0.027092 0.147149
-6.24609995 -17.73019981 11.10149956 0.260994 0.197345 0.628429
-6.42360020 -16.97509956 12.74580002 0.447586 0.118316 0.506953
-6.61149979 -16.47820091 11.45619965 0.048469 0.058984 0.907900
-6.87879992 -17.90859985 10.88980007 0.598605 0.119998 0.304624
-7.04829979 -16.59810066 4.30389977 0.682598 0.084748 0.969043
-7.05719995 -16.60779953 5.35529995 0.744373 0.045287 0.970867
-6.68050003 -14.37430000 13.41289997 0.367199 0.166935 0.887648
-7.17889977 -16.58079910 3.31010008 0.679444 0.045566 0.992459
-7.18930006 -16.59059906 4.30779982 0.779891 0.046711 0.999142
-7.11549997 -17.07159996 10.10579967 0.155471 0.112925 0.633159
-7.19960022 -16.61240005 7.07280016 0.510399 0.060525 0.950025
-7.19390011 -16.62019920 8.33699989 0.664314 0.063743 0.973029
-7.22240019 -16.56069946 9.06250000 0.370933 0.108698 0.973654
-7.23939991 -16.56419945 10.54349995 0.529993 0.109757 0.920392
-7.26580000 -16.43829918 11.47099972 0.428400 0.190752 0.731068
-7.17659998 -14.76930046 14.01609993 0.167423 0.222861 0.510231
-8.34759998 -15.93200016 13.80620003 0.132984 0.129465 0.952899
-8.93560028 -17.16290092 12.48929977 0.298868 0.180298 0.914255
-10.09010029 -17.34000015 12.33979988 0.034179 0.192234 0.570710
-7.19329977 -16.55870056 4.03340006 0.696837 0.058958 0.963499
-7.06309986 -16.60149956 4.51499987 0.693878 0.080155 0.949781
-7.06129980 -16.61919975 5.07089996 0.532398 0.075661 0.959738
-4.89279985 -16.38669968 11.62720013 0.221541 0.179084 0.840864
-7.10599995 -16.62150002 5.67019987 0.644633 0.058351 0.951614
-5.12690020 -16.41930008 11.69379997 0.399374 0.103114 0.622255
-5.38789988 -16.60110092 11.61579990 0.367954 0.147470 0.535935
-7.43470001 -15.91030025 6.81379986 0.476158 0.100908 0.610597
-5.77969980 -17.66130066 11.57380009 0.093009 0.193502 0.897340
-7.20020008 -16.57159996 7.63500023 0.599453 0.093959 0.978308
-7.05870008 -16.62430000 8.23219967 0.533149 0.054177 0.995890
