"point" "x" "y" "z"
"28175" "-6.99790001" "-16.59480095" "5.48719978"
"28176" "-7.04580021" "-16.63759995" "6.45469999"
"28177" "-7.20190001" "-16.54719925" "1.02100003"
"28178" "-7.21309996" "-16.54800034" "1.73150003"
"28179" "-7.17789984" "-16.62949944" "5.87949991"
"28180" "-7.22730017" "-16.55529976" "3.64159989"
"28181" "-7.23859978" "-16.57270050" "4.47830009"
"28182" "-7.24079990" "-16.46290016" "2.48550010"
"28183" "-7.24590015" "-16.57200050" "6.92679977"
"28184" "-7.22730017" "-16.34989929" "1.40489995"
"28185" "-7.23719978" "-16.55109978" "0.13390000"
"28186" "-7.16690016" "-16.57180023" "0.47560000"
"28187" "-7.28109980" "-16.40390015" "0.89370000"
"28188" "-7.14919996" "-16.58679962" "1.93509996"
"28189" "-7.26520014" "-16.33650017" "1.28030002"
"28190" "-7.26000023" "-16.42029953" "1.62230003"
"28191" "-7.25540018" "-16.45669937" "1.98500001"
"28192" "-7.17240000" "-16.60090065" "2.70169997"
"28193" "-7.07560015" "-16.61660004" "3.10380006"
"28194" "-7.18209982" "-16.61619949" "3.93269992"
"28195" "-7.20510006" "-16.58869934" "3.94479990"
"28196" "-7.24079990" "-16.57399940" "3.94790006"
"28197" "-7.25579977" "-16.39130020" "3.61549997"
"28198" "-7.27899981" "-16.44809914" "4.92110014"
"28199" "-7.15869999" "-16.65449905" "6.32030010"
"28200" "-7.26730013" "-16.59539986" "6.33489990"
"28201" "-6.89760017" "-17.31110001" "-1.38870001"
"28202" "-6.57919979" "-17.00289917" "-1.39779997"
"28203" "-4.49879980" "-15.88650036" "-0.34570000"
"28204" "-4.54129982" "-15.56890011" "-0.67479998"
"28205" "-5.25719976" "-15.82229996" "-0.99849999"
"28206" "-6.83790016" "-16.89570045" "-1.23140001"
"28207" "-5.38710022" "-15.39529991" "-0.74400002"
"28208" "-5.95639992" "-15.57979965" "-1.05420005"
"28209" "-7.17059994" "-16.59830093" "-0.95020002"
"28210" "-7.19490004" "-16.58480072" "-0.93349999"
"28211" "-7.10309982" "-16.58349991" "0.63830000"
"28212" "-7.20819998" "-16.56459999" "0.68339998"
"28213" "-7.13600016" "-16.59040070" "1.05579996"
"28214" "-7.13959980" "-16.61540031" "1.45850003"
"28215" "-7.26719999" "-16.43820000" "1.18420005"
"28216" "-7.25759983" "-16.34309959" "1.23670006"
"28217" "-7.18830013" "-16.59760094" "1.90690005"
"28218" "-7.20879984" "-16.57600021" "1.92630005"
"28219" "-7.25790024" "-16.41670036" "2.04320002"
"28220" "-7.24849987" "-16.36359978" "2.07570004"
"28221" "-7.21479988" "-16.57489967" "2.36330009"
"28222" "-7.24959993" "-16.52459908" "2.40630007"
"28223" "-7.26340008" "-16.41309929" "2.48709989"
"28224" "-7.20900011" "-16.59169960" "2.79710007"
"28225" "-7.22849989" "-16.57049942" "2.81680012"
"28226" "-6.99870014" "-16.57690048" "3.23180008"
"28227" "-7.26919985" "-16.52090073" "2.86199999"
"28228" "-7.05039978" "-16.61490059" "3.69339991"
"28229" "-7.16830015" "-16.60029984" "3.72480011"
"28230" "-7.25579977" "-16.54859924" "4.28420019"
"28231" "-7.26749992" "-16.51370049" "4.31699991"
"28232" "-7.05849981" "-16.61140060" "5.28130007"
"28233" "-7.11170006" "-16.62089920" "5.27740002"
"28234" "-7.27780008" "-16.47730064" "5.44080019"
"28235" "-7.53719997" "-16.05209923" "5.32590008"
"28236" "-6.97669983" "-17.34530067" "-1.40460002"
"28237" "-8.71160030" "-18.16530037" "-1.50240004"
"28238" "-4.31279993" "-14.91100025" "-0.81580001"
"28239" "-7.19920015" "-16.62470055" "-1.14040005"
"28240" "-7.21059990" "-16.60650063" "-1.11650002"
"28241" "-5.42360020" "-15.24180031" "-0.89340001"
"28242" "-7.24700022" "-16.58209991" "-1.06669998"
"28243" "-5.29029989" "-15.47980022" "-0.56660002"
"28244" "-5.26760006" "-15.42240047" "-0.53410000"
"28245" "-4.70879984" "-15.25570011" "-0.15109999"
"28246" "-5.40350008" "-15.40639973" "-0.41729999"
"28247" "-7.29729986" "-16.03050041" "-1.12220001"
"28248" "-7.83760023" "-16.21089935" "-1.29620004"
"28249" "-5.39279985" "-13.99289989" "-0.56730002"
"28250" "-5.91370010" "-14.02639961" "-0.82200003"
"28251" "-5.89559984" "-13.91800022" "-0.75730002"
"28252" "-6.55030012" "-14.11100006" "-0.97100002"
"28253" "-7.27580023" "-16.38409996" "0.15189999"
"28254" "-7.17420006" "-16.60759926" "1.46070004"
"28255" "-7.23969984" "-16.34930038" "1.76129997"
"28256" "-7.25299978" "-16.46109962" "2.21479988"
"28257" "-7.09329987" "-16.62750053" "3.10220003"
"28258" "-7.12919998" "-16.62949944" "3.12129998"
"28259" "-7.14820004" "-16.61639977" "3.14800000"
"28260" "-7.17799997" "-16.58720016" "3.82839990"
"28261" "-7.12779999" "-16.64809990" "5.09450006"
"28262" "-7.24560022" "-16.53149986" "6.12109995"
"28263" "-7.23950005" "-16.49130058" "6.18170023"
"28264" "-7.22580004" "-16.44309998" "6.25070000"
"28265" "-6.96990013" "-16.59469986" "6.71080017"
"28266" "-7.22370005" "-16.45929909" "7.10090017"
"28267" "-8.08230019" "-15.92150021" "7.66989994"
"28268" "-5.61210012" "-17.87800026" "-1.50699997"
"28269" "-8.63570023" "-18.13940048" "-1.45430005"
"28270" "-9.15439987" "-18.30310059" "-1.48370004"
"28271" "-7.68459988" "-17.10230064" "-1.44060004"
"28272" "-7.13339996" "-16.90500069" "-1.23899996"
"28273" "-7.01669979" "-16.72649956" "-1.15900004"
"28274" "-5.54090023" "-15.78110027" "-1.00329995"
"28275" "-5.70499992" "-15.85389996" "-0.89940000"
"28276" "-7.32630014" "-16.47109985" "-1.13810003"
"28277" "-5.12340021" "-15.24129963" "-0.79619998"
"28278" "-4.70510006" "-15.82820034" "-0.34509999"
"28279" "-7.14449978" "-16.59950066" "-0.83260000"
"28280" "-5.32439995" "-14.15019989" "-0.94099998"
"28281" "-5.17320013" "-15.51760006" "-0.24040000"
"28282" "-5.52530003" "-14.08500004" "-0.59450001"
"28283" "-6.57189989" "-14.10550022" "-0.96170002"
"28284" "-7.07919979" "-16.57060051" "-0.16850001"
"28285" "-5.65399981" "-14.03829956" "-0.36730000"
"28286" "-7.22310019" "-16.57449913" "0.00330000"
"28287" "-7.17749977" "-13.32590008" "-1.00090003"
"28288" "-7.25190020" "-16.53420067" "0.09270000"
"28289" "-5.72599983" "-13.82880020" "-0.01660000"
"28290" "-7.26230001" "-16.46100044" "0.92470002"
"28291" "-7.21309996" "-16.57500076" "1.44009995"
"28292" "-7.26380014" "-16.48600006" "1.63370001"
"28293" "-7.15170002" "-16.61560059" "2.88579988"
"28294" "-7.24189997" "-16.49270058" "4.10850000"
"28295" "-7.07980013" "-16.63159943" "4.61409998"
"28296" "-7.15100002" "-16.63360023" "4.69969988"
"28297" "-7.25120020" "-16.47130013" "5.16960001"
"28298" "-7.14900017" "-16.64999962" "5.75930023"
"28299" "-7.19250011" "-16.62360001" "5.88070011"
"28300" "-5.22650003" "-15.56029987" "8.78549957"
"28301" "-7.28719997" "-16.40749931" "7.92320013"
"28302" "-7.20469999" "-16.64189911" "8.74600029"
"28303" "-7.85559988" "-16.57579994" "10.21100044"
"28304" "-7.41870022" "-15.24619961" "13.98999977"
"28305" "-7.01119995" "-13.29500008" "16.86479950"
"28306" "-8.52480030" "-16.02910042" "13.71980000"
"28307" "-9.28299999" "-14.97970009" "13.88570023"
"28308" "-8.75669956" "-16.11380005" "13.98110008"
"28309" "-9.14480019" "-15.08670044" "15.78499985"
"28310" "-9.96070004" "-17.14179993" "13.14750004"
"28311" "-10.29150009" "-17.45450020" "12.81630039"
"28312" "-10.20289993" "-16.94779968" "14.61900043"
"28313" "-5.92140007" "-18.01490021" "-1.45439994"
"28314" "-8.56849957" "-18.18160057" "-1.44599998"
"28315" "-8.95769978" "-18.17020035" "-1.37189996"
"28316" "-6.96229982" "-17.01180077" "-1.33220005"
"28317" "-10.16989994" "-17.19140053" "-1.54690003"
"28318" "-8.02169991" "-16.67200089" "-1.37769997"
"28319" "-4.96950006" "-15.68260002" "-1.18879998"
"28320" "-7.61040020" "-16.66609955" "-1.25179994"
"28321" "-7.70800018" "-16.26009941" "-1.24919999"
"28322" "-7.18450022" "-16.66710091" "-1.10469997"
"28323" "-10.11820030" "-16.47570038" "-1.41820002"
"28324" "-5.06879997" "-15.67969990" "-0.90549999"
"28325" "-5.86810017" "-14.72469997" "-1.10210001"
"28326" "-10.27919960" "-16.12770081" "-1.37440002"
"28327" "-9.33240032" "-15.65489960" "-1.29690003"
"28328" "-5.53420019" "-14.29489994" "-0.90350002"
"28329" "-7.99959993" "-14.14200020" "-1.22889996"
"28330" "-5.61180019" "-13.68879986" "-0.88690001"
"28331" "-9.47480011" "-15.18809986" "-1.21360004"
"28332" "-4.56430006" "-16.19779968" "-0.31180000"
"28333" "-5.94430017" "-14.02989960" "-0.75400001"
"28334" "-7.25220013" "-16.57299995" "-0.60930002"
"28335" "-7.07119989" "-13.38430023" "-0.94790000"
"28336" "-5.33650017" "-13.93400002" "-0.46599999"
"28337" "-7.27610016" "-16.52219963" "-0.37500000"
"28338" "-5.36119986" "-13.87209988" "-0.19900000"
"28339" "-7.22989988" "-16.31550026" "0.13980000"
"28340" "-7.18260002" "-16.58569908" "0.75959998"
"28341" "-7.25400019" "-16.48150063" "1.41810000"
"28342" "-7.02790022" "-16.61269951" "2.05870008"
"28343" "-7.11829996" "-16.62199974" "2.40229988"
"28344" "-7.21820021" "-16.54159927" "3.30660009"
"28345" "-7.22259998" "-16.53870010" "3.34540009"
"28346" "-7.25099993" "-16.46170044" "3.96409988"
"28347" "-7.22609997" "-16.39469910" "4.24720001"
"28348" "-7.11880016" "-16.65299988" "5.80670023"
"28349" "-7.14429998" "-16.64859962" "6.14230013"
"28350" "-7.16400003" "-16.65640068" "6.27629995"
"28351" "-7.19059992" "-16.63839912" "6.89909983"
"28352" "-7.19810009" "-16.63220024" "7.11850023"
"28353" "-5.16760015" "-16.09119987" "9.90139961"
"28354" "-7.23929977" "-16.61269951" "8.39430046"
"28355" "-7.23960018" "-16.59490013" "8.98740005"
"28356" "-7.25029993" "-16.59760094" "9.31630039"
"28357" "-5.55350018" "-16.51479912" "11.71790028"
"28358" "-7.26210022" "-16.59320068" "10.56210041"
"28359" "-6.51550007" "-17.98349953" "10.22299957"
"28360" "-7.91529989" "-16.53459930" "10.36349964"
"28361" "-7.25190020" "-16.58180046" "10.97589970"
"28362" "-6.84200001" "-14.33059978" "13.52560043"
"28363" "-7.25600004" "-16.58620071" "11.30900002"
"28364" "-6.23239994" "-16.39739990" "12.65200043"
"28365" "-7.67390013" "-16.22920036" "11.67210007"
"28366" "-7.24709988" "-16.58029938" "11.83339977"
"28367" "-7.25120020" "-16.58799934" "12.18449974"
"28368" "-8.19460011" "-16.80080032" "11.36009979"
"28369" "-6.56069994" "-17.51510048" "12.42860031"
"28370" "-6.61870003" "-17.56949997" "12.41209984"
"28371" "-6.87179995" "-15.27400017" "14.76089954"
"28372" "-6.76569986" "-17.72859955" "12.57929993"
"28373" "-7.95039988" "-16.48780060" "13.48810005"
"28374" "-8.13679981" "-16.70009995" "13.16129971"
"28375" "-8.13990021" "-16.70210075" "13.26130009"
"28376" "-6.68200016" "-16.97570038" "14.75520039"
"28377" "-6.68450022" "-16.98590088" "14.85770035"
"28378" "-6.29909992" "-17.50819969" "14.80459976"
"28379" "-7.54960012" "-16.01700020" "15.26179981"
"28380" "-7.45590019" "-17.68959999" "13.52449989"
"28381" "-8.96290016" "-16.77429962" "13.12679958"
"28382" "-8.51959991" "-15.05270004" "15.94509983"
"28383" "-7.98379993" "-16.50950050" "14.91870022"
"28384" "-9.87530041" "-17.08169937" "12.22430038"
"28385" "-8.08829975" "-16.62739944" "15.02260017"
"28386" "-7.87430000" "-18.12859917" "13.50319958"
"28387" "-6.38759995" "-18.51720047" "14.91180038"
"28388" "-9.93120003" "-17.13109970" "12.41240025"
"28389" "-6.84410000" "-18.10390091" "15.13449955"
"28390" "-5.94040012" "-16.52000046" "18.76600075"
"28391" "-6.59630013" "-18.75639915" "15.08650017"
"28392" "-10.00339985" "-17.16690063" "12.94540024"
"28393" "-8.21249962" "-17.70109940" "14.73490047"
"28394" "-8.13020039" "-16.67379951" "16.68580055"
"28395" "-5.60459995" "-17.39329910" "19.45829964"
"28396" "-9.10009956" "-16.78790092" "16.24270058"
"28397" "-7.86409998" "-16.37459946" "18.74309921"
"28398" "-8.16040039" "-16.72080040" "18.48410034"
"28399" "-9.99489975" "-16.84709930" "16.25650024"
"28400" "-7.71070004" "-17.37310028" "19.14139938"
"28401" "-6.92589998" "-16.67670059" "22.55870056"
"28402" "-10.30710030" "-17.20820045" "16.63689995"
"28403" "-10.22719955" "-17.12030029" "-1.52450001"
"28404" "-10.20310020" "-16.56430054" "-1.42330003"
"28405" "-9.47690010" "-18.62150002" "-1.47609997"
"28406" "-10.04150009" "-15.66959953" "-1.32790005"
"28407" "-8.66720009" "-18.16049957" "-1.47870004"
"28408" "-9.07110023" "-14.59850025" "-1.29589999"
"28409" "-7.79659986" "-16.39500046" "-1.31529999"
"28410" "-7.39190006" "-16.92830086" "-1.36319995"
"28411" "-7.52530003" "-13.61380005" "-1.10570002"
"28412" "-7.41590023" "-16.49769974" "-1.20679998"
"28413" "-6.02659988" "-15.63829994" "-1.07040000"
"28414" "-7.30329990" "-16.42830086" "-0.91070002"
"28415" "-5.63229990" "-14.04590034" "-0.81650001"
"28416" "-5.71680021" "-15.93249989" "-0.82389998"
"28417" "-7.29839993" "-16.47010040" "-0.64420003"
"28418" "-5.55130005" "-15.24510002" "-0.64870000"
"28419" "-5.47009993" "-13.93820000" "-0.41659999"
"28420" "-4.61679983" "-14.35820007" "-0.50480002"
"28421" "-5.29549980" "-15.62360001" "-0.39770001"
"28422" "-5.45819998" "-15.22859955" "-0.24590001"
"28423" "-5.17360020" "-15.54329967" "-0.23450001"
"28424" "-4.64669991" "-15.07699966" "-0.16329999"
"28425" "-4.48409986" "-14.32209969" "-0.01330000"
"28426" "-7.24480009" "-16.55780029" "0.08360000"
"28427" "-7.23339987" "-16.56030083" "0.15070000"
"28428" "-7.23199987" "-16.57309914" "0.21660000"
"28429" "-7.21570015" "-16.57789993" "0.31580001"
"28430" "-7.18860006" "-16.59609985" "0.52060002"
"28431" "-7.17449999" "-16.59720039" "0.58890003"
"28432" "-7.14370012" "-16.60510063" "0.75809997"
"28433" "-7.12470007" "-16.60230064" "0.82819998"
"28434" "-7.10879993" "-16.60269928" "0.89789999"
"28435" "-7.07340002" "-16.59239960" "1.00569999"
"28436" "-7.26819992" "-16.37590027" "1.38890004"
"28437" "-7.27740002" "-16.44120026" "1.59089994"
"28438" "-7.12970018" "-16.61280060" "2.73440003"
"28439" "-7.12039995" "-16.61459923" "2.77329993"
"28440" "-7.08370018" "-16.61170006" "2.89549994"
"28441" "-7.04720020" "-16.59830093" "2.98399997"
"28442" "-7.04370022" "-16.60630035" "3.02069998"
"28443" "-7.25180006" "-16.38419914" "3.38879991"
"28444" "-7.26090002" "-16.44199944" "3.52780008"
"28445" "-7.25320005" "-16.49430084" "3.70970011"
"28446" "-7.22679996" "-16.54210091" "3.94330001"
"28447" "-7.18160009" "-16.58679962" "4.22959995"
"28448" "-7.28389978" "-16.45149994" "5.30980015"
"28449" "-7.27299976" "-16.52890015" "5.55569983"
"28450" "-7.24090004" "-16.58830070" "5.82679987"
"28451" "-7.12599993" "-16.61590004" "6.30690002"
"28452" "-7.97910023" "-16.00769997" "7.72569990"
"28453" "-7.27260017" "-16.54999924" "7.58570004"
"28454" "-7.12419987" "-16.62319946" "8.33189964"
"28455" "-5.77390003" "-16.17880058" "9.84710026"
"28456" "-7.23999977" "-16.59420013" "10.13790035"
"28457" "-5.00750017" "-15.99569988" "11.92220020"
"28458" "-6.58669996" "-14.23550034" "13.29380035"
"28459" "-7.15180016" "-16.61510086" "10.56060028"
"28460" "-5.83409977" "-16.24920082" "12.17899990"
"28461" "-8.14949989" "-15.61890030" "12.45489979"
"28462" "-6.70970011" "-17.33600044" "11.50839996"
"28463" "-6.37080002" "-17.13409996" "12.25990009"
"28464" "-6.40030003" "-17.18709946" "12.27320004"
"28465" "-7.74590015" "-17.10980034" "12.02159977"
"28466" "-8.76860046" "-16.86039925" "12.64360046"
"28467" "-8.83619976" "-16.01429939" "13.95240021"
"28468" "-8.26099968" "-15.20590019" "15.66240025"
"28469" "-8.80930042" "-14.83310032" "15.97999954"
"28470" "-8.37839985" "-17.36529922" "12.80169964"
"28471" "-8.39400005" "-17.40570068" "12.83850002"
"28472" "-7.38590002" "-17.25729942" "14.14519978"
"28473" "-7.10750008" "-18.47649956" "12.59819984"
"28474" "-5.50239992" "-18.06100082" "14.58880043"
"28475" "-7.02720022" "-17.04389954" "15.27840042"
"28476" "-7.17140007" "-18.61540031" "12.67169952"
"28477" "-4.95599985" "-18.50309944" "14.67660046"
"28478" "-8.02359962" "-17.23629951" "14.45100021"
"28479" "-7.89349985" "-17.92560005" "13.52719975"
"28480" "-5.63259983" "-17.65999985" "15.96860027"
"28481" "-10.07100010" "-17.12240028" "13.40709972"
"28482" "-8.37580013" "-17.76099968" "14.06229973"
"28483" "-7.72930002" "-17.28269958" "16.30489922"
"28484" "-7.93349981" "-17.57489967" "16.04050064"
"28485" "-7.98799992" "-17.65839958" "15.98680019"
"28486" "-8.02589989" "-17.78709984" "16.17060089"
"28487" "-8.03929996" "-17.83099937" "16.23040009"
"28488" "-7.93680000" "-16.82729912" "18.64920044"
"28489" "-8.54889965" "-16.47139931" "19.14189911"
"28490" "-8.18309975" "-17.25049973" "18.46409988"
"28491" "-8.22710037" "-17.32889938" "18.44190025"
"28492" "-10.04199982" "-16.08510017" "19.38439941"
"28493" "-8.37049961" "-18.48590088" "16.36490059"
"28494" "-8.39000034" "-18.53580093" "16.40800095"
"28495" "-8.18379974" "-16.29700089" "21.97800064"
"28496" "-8.16539955" "-16.30550003" "22.21159935"
"28497" "-9.72529984" "-17.10799980" "18.86809921"
"28498" "-8.01089954" "-16.18079948" "23.15119934"
"28499" "-8.03419971" "-16.24209976" "23.23189926"
"28500" "-8.06890011" "-16.31730080" "23.26779938"
"28501" "-7.97380018" "-18.57390022" "18.92819977"
"28502" "-9.93039989" "-16.94109917" "-1.60210001"
"28503" "-10.24720001" "-15.86419964" "-1.33860004"
"28504" "-10.01210022" "-16.63839912" "-1.42030001"
"28505" "-9.88889980" "-15.89719963" "-1.31490004"
"28506" "-8.05039978" "-14.45279980" "-1.12839997"
"28507" "-7.25530005" "-13.32310009" "-1.05960000"
"28508" "-7.90689993" "-16.07889938" "-1.26590002"
"28509" "-5.67080021" "-13.58489990" "-1.04219997"
"28510" "-5.65100002" "-13.58469963" "-1.00119996"
"28511" "-5.78189993" "-13.78880024" "-0.91079998"
"28512" "-7.23490000" "-16.54260063" "0.79060000"
"28513" "-7.19960022" "-16.58460045" "0.91310000"
"28514" "-7.23159981" "-16.52389908" "3.31750011"
"28515" "-7.18889999" "-16.57760048" "3.45269990"
"28516" "-7.17780018" "-16.58989906" "3.48580003"
"28517" "-7.21600008" "-16.53949928" "4.23850012"
"28518" "-7.12330008" "-16.60630035" "4.47580004"
"28519" "-7.25330019" "-16.52370071" "8.27120018"
"28520" "-5.76800013" "-16.15119934" "9.87889957"
"28521" "-5.41690016" "-16.46929932" "9.57849979"
"28522" "-6.94939995" "-14.10939980" "13.57559967"
"28523" "-8.27089977" "-16.63870049" "9.92630005"
"28524" "-8.01669979" "-17.02339935" "9.49499989"
"28525" "-7.91669989" "-15.76449966" "12.00109959"
"28526" "-7.25330019" "-16.51359940" "11.07989979"
"28527" "-7.13609982" "-17.98360062" "9.84829998"
"28528" "-6.29349995" "-17.85740089" "10.28960037"
"28529" "-7.81209993" "-16.25790024" "12.84609985"
"28530" "-7.27629995" "-16.46509933" "12.73260021"
"28531" "-6.63910007" "-17.22100067" "11.72459984"
"28532" "-6.24259996" "-16.92539978" "12.42800045"
"28533" "-6.38600016" "-17.18009949" "12.30640030"
"28534" "-8.02260017" "-17.52300072" "11.52330017"
"28535" "-7.05009985" "-15.79380035" "14.93200016"
"28536" "-7.74060011" "-16.60309982" "13.43690014"
"28537" "-10.08100033" "-17.23609924" "11.78540039"
"28538" "-6.50430012" "-17.58639908" "12.38129997"
"28539" "-7.11359978" "-16.15369987" "15.08699989"
"28540" "-7.38759995" "-16.49360085" "14.51340008"
"28541" "-8.23019981" "-17.43250084" "12.63959980"
"28542" "-7.91319990" "-16.33959961" "14.92469978"
"28543" "-9.67940044" "-16.89970016" "13.43410015"
"28544" "-6.68599987" "-16.95269966" "14.97700024"
"28545" "-7.10080004" "-18.60009956" "11.82960033"
"28546" "-9.45989990" "-16.92939949" "14.62539959"
"28547" "-8.02560043" "-17.02199936" "15.25100040"
"28548" "-8.05340004" "-17.84300041" "13.66279984"
"28549" "-7.84429979" "-17.68810081" "14.20880032"
"28550" "-7.24380016" "-18.51390076" "12.96570015"
"28551" "-5.03369999" "-18.19849968" "14.69480038"
"28552" "-8.30819988" "-16.68959999" "16.60960007"
"28553" "-6.87989998" "-17.76560020" "15.19130039"
"28554" "-5.83360004" "-17.68260002" "15.99289989"
"28555" "-9.05990028" "-16.84160042" "16.63030052"
"28556" "-6.85440016" "-16.30970001" "18.97730064"
"28557" "-6.42799997" "-18.30629921" "14.97010040"
"28558" "-6.55170012" "-18.49200058" "14.80900002"
"28559" "-8.01360035" "-17.76630020" "16.14389992"
"28560" "-6.21420002" "-17.07189941" "19.09429932"
"28561" "-6.17719984" "-17.10120010" "19.25119972"
"28562" "-5.37650013" "-17.40159988" "19.35759926"
"28563" "-8.05889988" "-18.13540077" "19.61240005"
"28564" "-7.21210003" "-16.57850075" "2.49230003"
"28565" "-7.19070005" "-16.59339905" "2.51799989"
"28566" "-7.09399986" "-16.64119911" "2.62500000"
